Latitude,Longitude,Crime Description,Count,Hour,Crime Frequency
33.9283,-118.2695,VEHICLE - STOLEN,8,22,6
33.9283,-118.2665,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,22,2
33.9283,-118.2652,BATTERY - SIMPLE ASSAULT,10,18,8
33.9283,-118.2622,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,0,2
33.9283,-118.2605,BURGLARY,1,3,1
33.9283,-118.2604,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,11,1
33.9283,-118.2587,VEHICLE - STOLEN,5,17,2
33.9284,-118.2711,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,8,3
33.9284,-118.2576,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,20,2
33.9285,-118.287,THEFT PLAIN - PETTY ($950 & UNDER),1,5,1
33.9285,-118.2826,VEHICLE - ATTEMPT STOLEN,1,5,1
33.9285,-118.2782,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,6,1
33.9285,-118.2712,BATTERY - SIMPLE ASSAULT,2,11,1
33.9285,-118.2566,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,13,1
33.9286,-118.2736,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,15,1
33.9286,-118.2728,CRIMINAL HOMICIDE,2,12,2
33.9286,-118.2553,VIOLATION OF RESTRAINING ORDER,3,21,2
33.9287,-118.3784,VEHICLE - STOLEN,1,15,1
33.9288,-118.2743,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,17,3
33.9289,-118.2916,BATTERY - SIMPLE ASSAULT,3,10,2
33.9289,-118.2739,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,2,1
33.9289,-118.2565,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,19,1
33.929,-118.2335,BRANDISH WEAPON,1,10,1
33.929,-118.2309,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,13,4
33.929,-118.2303,VEHICLE - STOLEN,2,8,1
33.9291,-118.3784,BURGLARY FROM VEHICLE,1,1,1
33.9291,-118.2565,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,15,2
33.9291,-118.2335,VEHICLE - STOLEN,3,21,2
33.9291,-118.2319,BATTERY - SIMPLE ASSAULT,5,22,4
33.9292,-118.4342,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,13,1
33.9292,-118.2826,BATTERY - SIMPLE ASSAULT,1,1,1
33.9292,-118.2739,THEFT OF IDENTITY,10,14,5
33.9292,-118.2717,INTIMATE PARTNER - SIMPLE ASSAULT,5,12,4
33.9292,-118.2696,THEFT OF IDENTITY,6,21,5
33.9292,-118.2695,INTIMATE PARTNER - AGGRAVATED ASSAULT,2,3,2
33.9292,-118.2665,THEFT OF IDENTITY,20,21,7
33.9292,-118.2664,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,10,1
33.9292,-118.2652,THEFT OF IDENTITY,24,16,15
33.9292,-118.2622,VEHICLE - STOLEN,7,12,3
33.9292,-118.2604,VEHICLE - STOLEN,6,20,5
33.9292,-118.2586,THEFT OF IDENTITY,3,9,4
33.9292,-118.2349,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,20,3
33.9292,-118.2348,BATTERY - SIMPLE ASSAULT,1,10,1
33.9292,-118.2345,INTIMATE PARTNER - SIMPLE ASSAULT,4,8,2
33.9293,-118.2565,BURGLARY FROM VEHICLE,1,19,1
33.9293,-118.2359,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,3,2
33.9294,-118.2739,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",10,18,7
33.9294,-118.2391,ROBBERY,2,0,1
33.9294,-118.238,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,4,1
33.9294,-118.2364,ROBBERY,5,0,3
33.9294,-118.236,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",9,22,8
33.9295,-118.276,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,2,1
33.9295,-118.2739,ROBBERY,1,2,1
33.9295,-118.256,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,4,1
33.9295,-118.2543,KIDNAPPING,1,6,1
33.9295,-118.2542,VEHICLE - STOLEN,15,22,7
33.9295,-118.254,VEHICLE - STOLEN,1,15,1
33.9295,-118.2537,VEHICLE - STOLEN,2,10,1
33.9295,-118.2519,ROBBERY,3,2,3
33.9295,-118.2497,INTIMATE PARTNER - SIMPLE ASSAULT,2,17,2
33.9295,-118.2493,VEHICLE - STOLEN,3,13,2
33.9295,-118.2482,VIOLATION OF RESTRAINING ORDER,7,16,6
33.9295,-118.2463,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",8,20,5
33.9295,-118.2462,ROBBERY,1,12,1
33.9295,-118.2435,ROBBERY,1,13,1
33.9295,-118.2427,BATTERY - SIMPLE ASSAULT,2,16,2
33.9295,-118.2413,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,13,1
33.9295,-118.2391,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",6,1,1
33.9295,-118.2384,THEFT OF IDENTITY,7,12,4
33.9295,-118.2381,THEFT PLAIN - PETTY ($950 & UNDER),1,12,1
33.9296,-118.2916,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,10,1
33.9296,-118.2777,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,9,1
33.9296,-118.2565,VEHICLE - STOLEN,6,3,3
33.9296,-118.2407,CRIMINAL HOMICIDE,1,0,2
33.9296,-118.2391,BATTERY - SIMPLE ASSAULT,1,11,2
33.9297,-118.287,VEHICLE - STOLEN,5,20,3
33.9297,-118.2335,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",12,21,10
33.9297,-118.2316,BATTERY - SIMPLE ASSAULT,2,15,3
33.9297,-118.2312,BRANDISH WEAPON,1,14,1
33.9297,-118.2307,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,21,1
33.9297,-118.2305,BATTERY - SIMPLE ASSAULT,1,15,2
33.9298,-118.3784,VEHICLE - STOLEN,12,16,6
33.9298,-118.287,BURGLARY FROM VEHICLE,1,22,2
33.9298,-118.2848,BATTERY - SIMPLE ASSAULT,5,22,6
33.9298,-118.2844,VEHICLE - STOLEN,2,18,2
33.9298,-118.2837,VEHICLE - STOLEN,4,2,1
33.9298,-118.2826,"RAPE, FORCIBLE",2,12,2
33.9298,-118.276,VEHICLE - STOLEN,1,18,1
33.9298,-118.2493,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,11,1
33.9298,-118.2307,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,19,2
33.9298,-118.2305,BATTERY - SIMPLE ASSAULT,1,0,1
33.9299,-118.3785,BATTERY - SIMPLE ASSAULT,3,21,2
33.9299,-118.2893,INTIMATE PARTNER - AGGRAVATED ASSAULT,2,2,1
33.9299,-118.2739,THEFT OF IDENTITY,1,0,1
33.9299,-118.2722,THEFT OF IDENTITY,14,0,7
33.93,-118.4346,VANDALISM - MISDEAMEANOR ($399 OR UNDER),4,21,3
33.93,-118.3784,VEHICLE - STOLEN,78,15,16
33.93,-118.2916,BATTERY - SIMPLE ASSAULT,1,20,2
33.93,-118.2718,VEHICLE - STOLEN,2,15,2
33.93,-118.2542,THEFT PLAIN - PETTY ($950 & UNDER),1,8,1
33.93,-118.2335,BURGLARY,2,7,2
33.9301,-118.2916,ROBBERY,3,17,3
33.9301,-118.291,BATTERY - SIMPLE ASSAULT,2,6,1
33.9301,-118.2893,BURGLARY,1,1,1
33.9301,-118.2784,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,9,1
33.9301,-118.2783,VEHICLE - STOLEN,3,7,1
33.9301,-118.2782,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,23,1
33.9301,-118.2777,DISCHARGE FIREARMS/SHOTS FIRED,1,2,1
33.9301,-118.2772,THEFT OF IDENTITY,3,0,1
33.9301,-118.2771,BATTERY - SIMPLE ASSAULT,1,17,1
33.9301,-118.2761,VEHICLE - STOLEN,7,2,3
33.9301,-118.2741,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,3,1
33.9301,-118.2739,VEHICLE - STOLEN,6,22,4
33.9301,-118.2696,THEFT OF IDENTITY,5,1,5
33.9301,-118.2695,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1,8,1
33.9301,-118.2664,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,22,2
33.9301,-118.2652,THEFT OF IDENTITY,15,0,13
33.9301,-118.2622,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",9,18,6
33.9301,-118.2621,BURGLARY FROM VEHICLE,1,4,1
33.9301,-118.2604,VEHICLE - STOLEN,6,13,4
33.9301,-118.2603,BATTERY - SIMPLE ASSAULT,1,15,1
33.9301,-118.2586,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,1,1
33.9301,-118.2565,THEFT OF IDENTITY,2,6,1
33.9301,-118.2555,STALKING,1,2,1
33.9301,-118.2542,CRIMINAL THREATS - NO WEAPON DISPLAYED,4,11,4
33.9302,-118.2724,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,13,1
33.9302,-118.2574,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,15,1
33.9302,-118.2493,THEFT OF IDENTITY,4,0,4
33.9302,-118.2488,THEFT OF IDENTITY,4,6,4
33.9302,-118.2385,BRANDISH WEAPON,1,6,1
33.9302,-118.2335,BURGLARY FROM VEHICLE,2,22,3
33.9303,-118.2532,VEHICLE - STOLEN,6,16,7
33.9303,-118.2523,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,6,1
33.9303,-118.2518,THEFT OF IDENTITY,9,6,7
33.9303,-118.2501,CRIMINAL THREATS - NO WEAPON DISPLAYED,5,16,5
33.9303,-118.2493,INTIMATE PARTNER - AGGRAVATED ASSAULT,3,15,2
33.9303,-118.2487,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,12,1
33.9303,-118.2473,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,14,3
33.9303,-118.2463,CRIMINAL THREATS - NO WEAPON DISPLAYED,4,0,4
33.9303,-118.2435,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,1,2
33.9303,-118.2413,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,18,1
33.9303,-118.2406,THEFT OF IDENTITY,5,6,3
33.9303,-118.2401,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,22,4
33.9303,-118.2391,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",6,16,5
33.9303,-118.2385,INTIMATE PARTNER - SIMPLE ASSAULT,2,0,1
33.9304,-118.2916,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,8,2
33.9304,-118.2893,INTIMATE PARTNER - AGGRAVATED ASSAULT,2,9,4
33.9304,-118.2826,BATTERY - SIMPLE ASSAULT,2,5,1
33.9304,-118.2532,DISCHARGE FIREARMS/SHOTS FIRED,1,14,1
33.9304,-118.2518,BATTERY POLICE (SIMPLE),2,20,4
33.9304,-118.2504,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",9,2,6
33.9304,-118.2463,THEFT PLAIN - PETTY ($950 & UNDER),1,12,1
33.9304,-118.2307,INTIMATE PARTNER - SIMPLE ASSAULT,3,5,1
33.9305,-118.3701,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,16,1
33.9305,-118.2739,VEHICLE - STOLEN,3,16,2
33.9305,-118.2493,THEFT OF IDENTITY,3,6,2
33.9305,-118.2387,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,14,3
33.9305,-118.2386,BURGLARY FROM VEHICLE,2,2,1
33.9305,-118.2363,ROBBERY,10,0,8
33.9305,-118.2349,THEFT OF IDENTITY,15,2,10
33.9305,-118.2335,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",6,23,6
33.9305,-118.2307,THEFT OF IDENTITY,14,0,6
33.9306,-118.2652,VEHICLE - STOLEN,2,6,2
33.9306,-118.2542,INTIMATE PARTNER - SIMPLE ASSAULT,1,12,1
33.9306,-118.2493,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,23,2
33.9306,-118.2335,BURGLARY,2,1,1
33.9306,-118.2318,THEFT OF IDENTITY,5,19,4
33.9307,-118.2734,VEHICLE - STOLEN,3,16,2
33.9307,-118.2582,THEFT OF IDENTITY,2,23,2
33.9307,-118.2532,BATTERY - SIMPLE ASSAULT,1,18,1
33.9307,-118.2507,VEHICLE - STOLEN,2,0,1
33.9307,-118.2318,BATTERY - SIMPLE ASSAULT,1,3,1
33.9308,-118.4349,BATTERY - SIMPLE ASSAULT,13,22,13
33.9308,-118.4334,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,14,5
33.9308,-118.4301,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,15,2
33.9308,-118.4293,"BURGLARY, ATTEMPTED",1,0,1
33.9308,-118.4291,OTHER MISCELLANEOUS CRIME,1,10,1
33.9308,-118.3784,VEHICLE - STOLEN,7,0,2
33.9308,-118.3745,VEHICLE - STOLEN,2,0,2
33.9308,-118.3735,BURGLARY,1,16,1
33.9308,-118.3729,VEHICLE - STOLEN,6,10,2
33.9308,-118.3719,BATTERY - SIMPLE ASSAULT,2,11,2
33.9308,-118.371,VEHICLE - STOLEN,5,1,2
33.9308,-118.2696,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,19,6
33.9308,-118.2493,THEFT OF IDENTITY,7,8,3
33.9308,-118.2393,VEHICLE - STOLEN,2,1,1
33.9308,-118.2391,ROBBERY,3,8,1
33.9309,-118.435,BATTERY - SIMPLE ASSAULT,2,19,2
33.9309,-118.4349,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,11,1
33.9309,-118.4292,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,18,1
33.9309,-118.3958,VEHICLE - STOLEN,1,4,1
33.9309,-118.3785,BATTERY - SIMPLE ASSAULT,1,0,1
33.9309,-118.37,FAILURE TO YIELD,1,13,1
33.9309,-118.2622,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,14,1
33.9309,-118.2604,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),3,17,3
33.9309,-118.2603,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,11,2
33.9309,-118.2586,VEHICLE - STOLEN,6,18,4
33.9309,-118.2493,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,13,2
33.9309,-118.2391,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,2,2
33.931,-118.4293,THEFT PLAIN - PETTY ($950 & UNDER),1,23,1
33.931,-118.4291,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,18,1
33.931,-118.3784,VEHICLE - STOLEN,9,16,5
33.931,-118.3741,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,14,1
33.931,-118.3736,BURGLARY FROM VEHICLE,2,16,2
33.931,-118.3724,BRANDISH WEAPON,1,10,1
33.931,-118.3703,VEHICLE - STOLEN,1,17,1
33.931,-118.3701,OTHER MISCELLANEOUS CRIME,1,8,1
33.931,-118.2916,ROBBERY,13,23,6
33.931,-118.2902,BATTERY - SIMPLE ASSAULT,4,21,2
33.931,-118.2893,VEHICLE - STOLEN,7,21,5
33.931,-118.2875,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,22,3
33.931,-118.287,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",15,20,8
33.931,-118.2861,INTIMATE PARTNER - SIMPLE ASSAULT,3,10,2
33.931,-118.2848,THEFT OF IDENTITY,5,17,3
33.931,-118.2832,INTIMATE PARTNER - SIMPLE ASSAULT,5,0,3
33.931,-118.2826,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,20,16
33.931,-118.282,ILLEGAL DUMPING,1,6,1
33.931,-118.2817,OTHER MISCELLANEOUS CRIME,2,13,2
33.931,-118.2809,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,12,1
33.931,-118.2791,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,0,1
33.931,-118.2785,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",12,20,10
33.931,-118.2784,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,8,1
33.931,-118.2783,BATTERY - SIMPLE ASSAULT,1,10,1
33.931,-118.2775,VIOLATION OF RESTRAINING ORDER,4,13,4
33.931,-118.2761,VEHICLE - STOLEN,2,0,3
33.931,-118.2745,BURGLARY,1,3,1
33.931,-118.2739,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,15,9
33.931,-118.2735,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,13,3
33.931,-118.2714,INTIMATE PARTNER - SIMPLE ASSAULT,2,15,2
33.931,-118.2652,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",67,17,17
33.931,-118.2622,BATTERY - SIMPLE ASSAULT,3,19,3
33.931,-118.2621,BATTERY - SIMPLE ASSAULT,1,9,1
33.931,-118.2611,BURGLARY,2,8,2
33.931,-118.2586,OTHER MISCELLANEOUS CRIME,1,13,1
33.931,-118.2565,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,0,1
33.931,-118.2556,VEHICLE - STOLEN,3,18,3
33.931,-118.2543,INTIMATE PARTNER - SIMPLE ASSAULT,7,23,8
33.931,-118.2542,VIOLATION OF RESTRAINING ORDER,3,14,2
33.931,-118.2532,INTIMATE PARTNER - SIMPLE ASSAULT,7,12,7
33.931,-118.2522,THEFT OF IDENTITY,14,18,6
33.931,-118.2516,BATTERY - SIMPLE ASSAULT,3,9,3
33.931,-118.2511,BATTERY - SIMPLE ASSAULT,2,18,2
33.931,-118.251,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,21,1
33.9311,-118.4291,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,7,1
33.9311,-118.3962,THROWING OBJECT AT MOVING VEHICLE,3,18,3
33.9311,-118.2703,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,9,2
33.9311,-118.269,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,0,1
33.9311,-118.2687,VANDALISM - MISDEAMEANOR ($399 OR UNDER),4,12,2
33.9311,-118.2683,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,15,1
33.9311,-118.2678,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,22,3
33.9311,-118.2674,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,21,1
33.9311,-118.2665,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",8,15,5
33.9311,-118.2664,VANDALISM - MISDEAMEANOR ($399 OR UNDER),3,17,3
33.9311,-118.2652,ROBBERY,3,21,3
33.9311,-118.2493,THEFT OF IDENTITY,18,0,10
33.9311,-118.2482,INTIMATE PARTNER - SIMPLE ASSAULT,3,13,2
33.9311,-118.2479,THEFT OF IDENTITY,11,12,5
33.9311,-118.2473,VEHICLE - STOLEN,3,18,2
33.9311,-118.2472,INTIMATE PARTNER - SIMPLE ASSAULT,1,7,1
33.9311,-118.2463,BATTERY - SIMPLE ASSAULT,7,19,6
33.9311,-118.2444,VEHICLE - STOLEN,2,2,1
33.9311,-118.2435,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,16,4
33.9311,-118.2425,INTIMATE PARTNER - SIMPLE ASSAULT,2,16,2
33.9311,-118.2402,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,17,2
33.9311,-118.2391,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,18,2
33.9311,-118.2308,VANDALISM - MISDEAMEANOR ($399 OR UNDER),4,23,2
33.9312,-118.2817,INTIMATE PARTNER - SIMPLE ASSAULT,1,5,1
33.9312,-118.2785,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,7,1
33.9312,-118.2695,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,10,2
33.9312,-118.2508,ROBBERY,1,20,1
33.9312,-118.2391,BATTERY - SIMPLE ASSAULT,2,7,2
33.9312,-118.2308,BURGLARY FROM VEHICLE,4,20,4
33.9313,-118.416,OTHER MISCELLANEOUS CRIME,1,1,1
33.9313,-118.4143,TRESPASSING,1,12,1
33.9313,-118.4048,BATTERY - SIMPLE ASSAULT,1,14,1
33.9313,-118.404,VEHICLE - STOLEN,1,2,1
33.9313,-118.2916,KIDNAPPING - GRAND ATTEMPT,1,11,1
33.9314,-118.2671,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,6,1
33.9314,-118.2586,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,12,1
33.9314,-118.2556,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,19,4
33.9314,-118.2391,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,15,4
33.9315,-118.416,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,19,1
33.9315,-118.3833,BATTERY - SIMPLE ASSAULT,1,21,2
33.9315,-118.379,VEHICLE - STOLEN,1,6,1
33.9315,-118.2916,INTIMATE PARTNER - SIMPLE ASSAULT,1,14,1
33.9315,-118.2739,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",6,1,5
33.9315,-118.2502,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,18,8
33.9315,-118.2391,THEFT OF IDENTITY,4,1,3
33.9315,-118.239,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,16,3
33.9315,-118.2363,THEFT OF IDENTITY,10,14,8
33.9315,-118.235,THEFT OF IDENTITY,1,10,1
33.9315,-118.2349,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",13,16,6
33.9315,-118.2336,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,17,9
33.9315,-118.2335,RESISTING ARREST,3,22,3
33.9315,-118.232,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,10,3
33.9316,-118.4353,BATTERY - SIMPLE ASSAULT,1,4,1
33.9316,-118.4117,BATTERY - SIMPLE ASSAULT,1,7,1
33.9316,-118.2826,BATTERY - SIMPLE ASSAULT,2,3,1
33.9316,-118.2795,INTIMATE PARTNER - SIMPLE ASSAULT,2,0,1
33.9316,-118.2652,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,19,3
33.9316,-118.2522,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,15,2
33.9316,-118.2443,VEHICLE - STOLEN,1,15,1
33.9316,-118.2402,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2,0,2
33.9317,-118.4099,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,11,1
33.9317,-118.4079,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,3,1
33.9317,-118.4005,THEFT PLAIN - PETTY ($950 & UNDER),1,11,1
33.9317,-118.3741,BATTERY - SIMPLE ASSAULT,2,15,3
33.9317,-118.3724,THEFT OF IDENTITY,1,12,1
33.9317,-118.2336,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,8,2
33.9318,-118.4027,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",3,14,2
33.9318,-118.4013,BATTERY - SIMPLE ASSAULT,1,1,1
33.9318,-118.3952,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",4,14,3
33.9318,-118.2817,BURGLARY FROM VEHICLE,1,22,1
33.9318,-118.2674,ROBBERY,1,14,1
33.9318,-118.2522,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,10,4
33.9318,-118.2502,BURGLARY,1,21,1
33.9318,-118.2335,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,3,1
33.9318,-118.232,THEFT OF IDENTITY,4,0,5
33.9319,-118.4062,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",11,21,5
33.9319,-118.379,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,14,1
33.9319,-118.3785,BATTERY - SIMPLE ASSAULT,1,7,2
33.9319,-118.3701,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",5,17,2
33.9319,-118.2904,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,22,1
33.9319,-118.2817,ROBBERY,1,17,1
33.9319,-118.2604,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,16,3
33.9319,-118.2603,INTIMATE PARTNER - AGGRAVATED ASSAULT,2,21,2
33.9319,-118.2586,THEFT OF IDENTITY,7,9,5
33.9319,-118.2576,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,22,4
33.9319,-118.2566,THEFT OF IDENTITY,16,12,6
33.9319,-118.2556,THEFT OF IDENTITY,2,15,4
33.9319,-118.2555,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,13,2
33.9319,-118.2543,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,17,2
33.9319,-118.2542,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,8,1
33.932,-118.3785,BURGLARY FROM VEHICLE,1,7,1
33.932,-118.2916,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,10,1
33.932,-118.2902,VEHICLE - STOLEN,2,4,1
33.932,-118.287,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,15,2
33.932,-118.2848,VIOLATION OF RESTRAINING ORDER,16,6,6
33.932,-118.2832,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,14,2
33.932,-118.2826,VEHICLE - STOLEN,7,0,6
33.932,-118.282,VEHICLE - STOLEN,2,7,1
33.932,-118.2817,THEFT OF IDENTITY,4,6,2
33.932,-118.2795,BATTERY - SIMPLE ASSAULT,3,5,2
33.932,-118.2788,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,21,2
33.932,-118.2786,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,11,2
33.932,-118.2785,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1,17,2
33.932,-118.2766,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),3,0,2
33.932,-118.2762,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),3,9,1
33.932,-118.2757,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,10,1
